SCHOOL_YEAR,DISTRICT_CODE,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,Revenues/Expenditures,Description,REV_EXP_VALUE,Dollars per FTE
2015-16,721,Richmond County,5564,Tutt Middle School,K-12 Expenditures,Transportation,0,0
2015-16,721,Richmond County,115,W.S. Hornsby K-8 School,K-12 Expenditures,Debt Services,0,0
2015-16,721,Richmond County,115,W.S. Hornsby K-8 School,K-12 Expenditures,General Administration,0,0
2015-16,721,Richmond County,115,W.S. Hornsby K-8 School,K-12 Expenditures,Instruction,3516521.07,5644.5
2015-16,721,Richmond County,115,W.S. Hornsby K-8 School,K-12 Expenditures,Instructional Support,75.36,0.12
2015-16,721,Richmond County,115,W.S. Hornsby K-8 School,K-12 Expenditures,Maintenance and Operations,209985.72,337.06
2015-16,721,Richmond County,115,W.S. Hornsby K-8 School,K-12 Expenditures,Media,118105.89,189.58
2015-16,721,Richmond County,115,W.S. Hornsby K-8 School,K-12 Expenditures,Pupil Services,42652.34,68.46
2015-16,721,Richmond County,115,W.S. Hornsby K-8 School,K-12 Expenditures,Renovation and Capital Projects,0,0
2015-16,721,Richmond County,115,W.S. Hornsby K-8 School,K-12 Expenditures,School Administration,643052.51,1032.19
2015-16,721,Richmond County,115,W.S. Hornsby K-8 School,K-12 Expenditures,School food Services,0,0
2015-16,721,Richmond County,115,W.S. Hornsby K-8 School,K-12 Expenditures,Transportation,0,0
2015-16,721,Richmond County,1064,Walker Traditional Elementary School,K-12 Expenditures,Debt Services,0,0
2015-16,721,Richmond County,1064,Walker Traditional Elementary School,K-12 Expenditures,General Administration,0,0
2015-16,721,Richmond County,1064,Walker Traditional Elementary School,K-12 Expenditures,Instruction,3642151.93,4351.44
2015-16,721,Richmond County,1064,Walker Traditional Elementary School,K-12 Expenditures,Instructional Support,1887.11,2.25
2015-16,721,Richmond County,1064,Walker Traditional Elementary School,K-12 Expenditures,Maintenance and Operations,135516.5,161.91
2015-16,721,Richmond County,1064,Walker Traditional Elementary School,K-12 Expenditures,Media,62273.51,74.4
2015-16,721,Richmond County,1064,Walker Traditional Elementary School,K-12 Expenditures,Pupil Services,0,0
2015-16,721,Richmond County,1064,Walker Traditional Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2015-16,721,Richmond County,1064,Walker Traditional Elementary School,K-12 Expenditures,School Administration,348294.66,416.12
2015-16,721,Richmond County,1064,Walker Traditional Elementary School,K-12 Expenditures,School food Services,0,0
2015-16,721,Richmond County,1064,Walker Traditional Elementary School,K-12 Expenditures,Transportation,0,0
2015-16,721,Richmond County,2064,Warren Road Elementary School,K-12 Expenditures,Debt Services,0,0
2015-16,721,Richmond County,2064,Warren Road Elementary School,K-12 Expenditures,General Administration,0,0
2015-16,721,Richmond County,2064,Warren Road Elementary School,K-12 Expenditures,Instruction,2865129.99,4767.27
2015-16,721,Richmond County,2064,Warren Road Elementary School,K-12 Expenditures,Instructional Support,0,0
2015-16,721,Richmond County,2064,Warren Road Elementary School,K-12 Expenditures,Maintenance and Operations,126111.11,209.84
2015-16,721,Richmond County,2064,Warren Road Elementary School,K-12 Expenditures,Media,92515.52,153.94
2015-16,721,Richmond County,2064,Warren Road Elementary School,K-12 Expenditures,Pupil Services,43174.26,71.84
2015-16,721,Richmond County,2064,Warren Road Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2015-16,721,Richmond County,2064,Warren Road Elementary School,K-12 Expenditures,School Administration,412161.52,685.79
2015-16,721,Richmond County,2064,Warren Road Elementary School,K-12 Expenditures,School food Services,0,0
2015-16,721,Richmond County,2064,Warren Road Elementary School,K-12 Expenditures,Transportation,0,0
2015-16,721,Richmond County,2574,Westside High School,K-12 Expenditures,Debt Services,0,0
2015-16,721,Richmond County,2574,Westside High School,K-12 Expenditures,General Administration,0,0
2015-16,721,Richmond County,2574,Westside High School,K-12 Expenditures,Instruction,3828305.38,5152.5
2015-16,721,Richmond County,2574,Westside High School,K-12 Expenditures,Instructional Support,0,0
2015-16,721,Richmond County,2574,Westside High School,K-12 Expenditures,Maintenance and Operations,225011.29,302.84
2015-16,721,Richmond County,2574,Westside High School,K-12 Expenditures,Media,95799.7,128.94
2015-16,721,Richmond County,2574,Westside High School,K-12 Expenditures,Pupil Services,57779.31,77.76
2015-16,721,Richmond County,2574,Westside High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2015-16,721,Richmond County,2574,Westside High School,K-12 Expenditures,School Administration,579064.73,779.36
2015-16,721,Richmond County,2574,Westside High School,K-12 Expenditures,School food Services,0,0
2015-16,721,Richmond County,2574,Westside High School,K-12 Expenditures,Transportation,0,0
2015-16,721,Richmond County,4064,Wheeless Road Elementary School,K-12 Expenditures,Debt Services,0,0
2015-16,721,Richmond County,4064,Wheeless Road Elementary School,K-12 Expenditures,General Administration,0,0
2015-16,721,Richmond County,4064,Wheeless Road Elementary School,K-12 Expenditures,Instruction,2198367.95,4310.53
2015-16,721,Richmond County,4064,Wheeless Road Elementary School,K-12 Expenditures,Instructional Support,0,0
2015-16,721,Richmond County,4064,Wheeless Road Elementary School,K-12 Expenditures,Maintenance and Operations,72497.16,142.15
2015-16,721,Richmond County,4064,Wheeless Road Elementary School,K-12 Expenditures,Media,79344.61,155.58
2015-16,721,Richmond County,4064,Wheeless Road Elementary School,K-12 Expenditures,Pupil Services,21525.64,42.21
2015-16,721,Richmond County,4064,Wheeless Road Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2015-16,721,Richmond County,4064,Wheeless Road Elementary School,K-12 Expenditures,School Administration,208246.65,408.33
2015-16,721,Richmond County,4064,Wheeless Road Elementary School,K-12 Expenditures,School food Services,0,0
2015-16,721,Richmond County,4064,Wheeless Road Elementary School,K-12 Expenditures,Transportation,0,0
2015-16,721,Richmond County,104,Wilkinson Gardens Elementary School,K-12 Expenditures,Debt Services,0,0
2015-16,721,Richmond County,104,Wilkinson Gardens Elementary School,K-12 Expenditures,General Administration,0,0
2015-16,721,Richmond County,104,Wilkinson Gardens Elementary School,K-12 Expenditures,Instruction,2485948.81,5146.89
2015-16,721,Richmond County,104,Wilkinson Gardens Elementary School,K-12 Expenditures,Instructional Support,0,0
2015-16,721,Richmond County,104,Wilkinson Gardens Elementary School,K-12 Expenditures,Maintenance and Operations,84742.5,175.45
2015-16,721,Richmond County,104,Wilkinson Gardens Elementary School,K-12 Expenditures,Media,70339.52,145.63
2015-16,721,Richmond County,104,Wilkinson Gardens Elementary School,K-12 Expenditures,Pupil Services,2619.77,5.42
2015-16,721,Richmond County,104,Wilkinson Gardens Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2015-16,721,Richmond County,104,Wilkinson Gardens Elementary School,K-12 Expenditures,School Administration,282429.17,584.74
2015-16,721,Richmond County,104,Wilkinson Gardens Elementary School,K-12 Expenditures,School food Services,0,0
2015-16,721,Richmond County,104,Wilkinson Gardens Elementary School,K-12 Expenditures,Transportation,0,0
2015-16,721,Richmond County,290,Willis Foreman Elementary School,K-12 Expenditures,Debt Services,0,0
2015-16,721,Richmond County,290,Willis Foreman Elementary School,K-12 Expenditures,General Administration,0,0
2015-16,721,Richmond County,290,Willis Foreman Elementary School,K-12 Expenditures,Instruction,1724774.49,5406.82
2015-16,721,Richmond County,290,Willis Foreman Elementary School,K-12 Expenditures,Instructional Support,0,0
2015-16,721,Richmond County,290,Willis Foreman Elementary School,K-12 Expenditures,Maintenance and Operations,94679.1,296.8
2015-16,721,Richmond County,290,Willis Foreman Elementary School,K-12 Expenditures,Media,90124.97,282.52
2015-16,721,Richmond County,290,Willis Foreman Elementary School,K-12 Expenditures,Pupil Services,0,0
2015-16,721,Richmond County,290,Willis Foreman Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2015-16,721,Richmond County,290,Willis Foreman Elementary School,K-12 Expenditures,School Administration,209658.67,657.24
2015-16,721,Richmond County,290,Willis Foreman Elementary School,K-12 Expenditures,School food Services,0,0
2015-16,721,Richmond County,290,Willis Foreman Elementary School,K-12 Expenditures,Transportation,0,0
2015-16,721,Richmond County,1065,Windsor Spring Road Elementary School,K-12 Expenditures,Debt Services,0,0
2015-16,721,Richmond County,1065,Windsor Spring Road Elementary School,K-12 Expenditures,General Administration,0,0
2015-16,721,Richmond County,1065,Windsor Spring Road Elementary School,K-12 Expenditures,Instruction,2239260.92,5009.53
2015-16,721,Richmond County,1065,Windsor Spring Road Elementary School,K-12 Expenditures,Instructional Support,0,0
2015-16,721,Richmond County,1065,Windsor Spring Road Elementary School,K-12 Expenditures,Maintenance and Operations,103883.3,232.4
2015-16,721,Richmond County,1065,Windsor Spring Road Elementary School,K-12 Expenditures,Media,87365,195.45
2015-16,721,Richmond County,1065,Windsor Spring Road Elementary School,K-12 Expenditures,Pupil Services,0,0
2015-16,721,Richmond County,1065,Windsor Spring Road Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2015-16,721,Richmond County,1065,Windsor Spring Road Elementary School,K-12 Expenditures,School Administration,263070.36,588.52
2015-16,721,Richmond County,1065,Windsor Spring Road Elementary School,K-12 Expenditures,School food Services,0,0
2015-16,721,Richmond County,1065,Windsor Spring Road Elementary School,K-12 Expenditures,Transportation,0,0
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Expenditures,Debt Services,0,0
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Expenditures,General Administration,4053511.98,248.51
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Expenditures,Instruction,93782494.79,5749.65
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Expenditures,Instructional Support,7677229.97,470.68
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Expenditures,Maintenance and Operations,11095848.5,680.27
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Expenditures,Media,2190394.47,134.29
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Expenditures,Pupil Services,4852152.06,297.48
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Expenditures,Renovation and Capital Projects,0,0
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Expenditures,School Administration,10731449.49,657.93
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Expenditures,School food Services,138183.58,8.47
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Expenditures,Transportation,7511098.87,460.49
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Revenues,Federal,192918.78,11.83
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Revenues,Local,49967904.16,3063.45
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Revenues,Other,0,0
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Revenues,State Lottery,0,0
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Revenues,State Other,1149120.39,70.45
2015-16,722,Rockdale County,ALL,All Column Values,K-12 Revenues,State QBE,88107535,5401.72
2015-16,722,Rockdale County,178,Barksdale Elementary School,K-12 Expenditures,Debt Services,0,0
2015-16,722,Rockdale County,178,Barksdale Elementary School,K-12 Expenditures,General Administration,0,0
2015-16,722,Rockdale County,178,Barksdale Elementary School,K-12 Expenditures,Instruction,3352582.46,6560.83
2015-16,722,Rockdale County,178,Barksdale Elementary School,K-12 Expenditures,Instructional Support,12138.35,23.75
2015-16,722,Rockdale County,178,Barksdale Elementary School,K-12 Expenditures,Maintenance and Operations,15410.74,30.16
2015-16,722,Rockdale County,178,Barksdale Elementary School,K-12 Expenditures,Media,127609.23,249.72
2015-16,722,Rockdale County,178,Barksdale Elementary School,K-12 Expenditures,Pupil Services,262670.67,514.03
2015-16,722,Rockdale County,178,Barksdale Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2015-16,722,Rockdale County,178,Barksdale Elementary School,K-12 Expenditures,School Administration,296246.1,579.74
2015-16,722,Rockdale County,178,Barksdale Elementary School,K-12 Expenditures,School food Services,0,0
2015-16,722,Rockdale County,178,Barksdale Elementary School,K-12 Expenditures,Transportation,0,0
2015-16,722,Rockdale County,278,Conyers Middle School,K-12 Expenditures,Debt Services,0,0
2015-16,722,Rockdale County,278,Conyers Middle School,K-12 Expenditures,General Administration,0,0
2015-16,722,Rockdale County,278,Conyers Middle School,K-12 Expenditures,Instruction,4750990.81,5326.22
2015-16,722,Rockdale County,278,Conyers Middle School,K-12 Expenditures,Instructional Support,3505.22,3.93
2015-16,722,Rockdale County,278,Conyers Middle School,K-12 Expenditures,Maintenance and Operations,23545.47,26.4
2015-16,722,Rockdale County,278,Conyers Middle School,K-12 Expenditures,Media,72359.06,81.12
2015-16,722,Rockdale County,278,Conyers Middle School,K-12 Expenditures,Pupil Services,-29036.39,-32.55
2015-16,722,Rockdale County,278,Conyers Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2015-16,722,Rockdale County,278,Conyers Middle School,K-12 Expenditures,School Administration,591293.28,662.88
2015-16,722,Rockdale County,278,Conyers Middle School,K-12 Expenditures,School food Services,0,0
2015-16,722,Rockdale County,278,Conyers Middle School,K-12 Expenditures,Transportation,5314.04,5.96
2015-16,722,Rockdale County,378,Edwards Middle School,K-12 Expenditures,Debt Services,0,0
2015-16,722,Rockdale County,378,Edwards Middle School,K-12 Expenditures,General Administration,0,0
2015-16,722,Rockdale County,378,Edwards Middle School,K-12 Expenditures,Instruction,4618652.12,5551.26
2015-16,722,Rockdale County,378,Edwards Middle School,K-12 Expenditures,Instructional Support,5783.73,6.95
2015-16,722,Rockdale County,378,Edwards Middle School,K-12 Expenditures,Maintenance and Operations,17424.93,20.94
2015-16,722,Rockdale County,378,Edwards Middle School,K-12 Expenditures,Media,85959.65,103.32
2015-16,722,Rockdale County,378,Edwards Middle School,K-12 Expenditures,Pupil Services,68101.64,81.85
2015-16,722,Rockdale County,378,Edwards Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2015-16,722,Rockdale County,378,Edwards Middle School,K-12 Expenditures,School Administration,583094.2,700.83
2015-16,722,Rockdale County,378,Edwards Middle School,K-12 Expenditures,School food Services,0,0
2015-16,722,Rockdale County,378,Edwards Middle School,K-12 Expenditures,Transportation,10858.83,13.05
2015-16,722,Rockdale County,2050,Flat Shoals Elementary School,K-12 Expenditures,Debt Services,0,0
2015-16,722,Rockdale County,2050,Flat Shoals Elementary School,K-12 Expenditures,General Administration,0,0
